id,title,company,location,country,region,salary_raw,salary_min,salary_max,salary_currency,job_type,job_level,category,skills,description,deadline,posted_date,job_url,source,scraped_at,is_active
1,Brand Designer,Vanta,Remote,Remote,Worldwide,"$116,000 - $137,000 / year",116000.0,137000.0,USD,Remote,,"design, saas, security","design, saas, security, designer, growth, strategy, management, sales, digital nomad","<p style=""min-height:1.5em"">At Vanta, our mission is to help businesses earn and prove trust.<strong> </strong>We believe that security should be monitored and verified continuously, and we empower companies to practice better security and prove it with ease. Vanta has a kind and talented team, and while some have prior security experience, many have been successful at Vanta without it.Â </p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em"">Weâre a dynamic company looking to break the moldâpushing our advertising beyond the conventional boundaries of typical SaaS and B2B campaigns.</p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em"">Weâre looking for a Brand Designer to join the Brand Creative team and help shape how Vanta expresses itself across digital, print, campaigns, and key brand moments. This role is for a designer with strong fundamentals and attention to detailsâsomeone who cares about typography, composition, and the small decisions that elevate the whole. You understand what makes work feel premium and lasting, while bringing fresh ideas to the table. You stay attuned to cultural shifts and trends, AI applications, and are fluent in the visual language of social media.</p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em"">Youâll report to the Creative Director, and work with designers, copywriters, and cross-functional partners to translate strategy into visual expression. The ideal candidate is curious, meticulous, and invested in how a brand evolves across touchpoints.</p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><strong>What youâll do as a Brand Designer at Vanta:</strong></p><ul style=""min-height:1.5em""><li><p style=""min-height:1.5em"">Design high-quality brand assets across digital, web, campaigns, print. Examples include, but are not limited to: visual explorations for campaigns and social assets, presentation decks, editorial, resorts, sales collateral, and more.)</p></li><li><p style=""min-height:1.5em"">Contribute to the evolution and maintenance of Vantaâs brand identity system.</p></li><li><p style=""min-height:1.5em"">Translate creative briefs into visual solutions that align with brand standards.</p></li><li><p style=""min-height:1.5em"">Develop layouts, visual systems, and scalable templates that improve efficiency and consistency.</p></li><li><p style=""min-height:1.5em"">Collaborate with other creatives and cross-functional partners to bring work to life.</p></li><li><p style=""min-height:1.5em"">Apply strong typographic and compositional thinking to projects.</p></li><li><p style=""min-height:1.5em"">Select and thoughtfully apply photography, illustration, and graphic elements that reinforce brand storytelling.</p></li><li><p style=""min-height:1.5em"">Prepare production-ready files and ensure quality across deliverables.</p></li><li><p style=""min-height:1.5em"">Explore new toolsâincluding AIâto improve craft and speed.</p></li></ul><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><strong>How to be successful in this role:</strong></p><ul style=""min-height:1.5em""><li><p style=""min-height:1.5em"">BFA in graphic design or a related field.</p></li><li><p style=""min-height:1.5em"">5+ years of experience in brand design, ideally within an in-house team or agency environment.</p></li><li><p style=""min-height:1.5em"">A portfolio demonstrating strong fundamentals in typography, layout, and visual systems.</p></li><li><p style=""min-height:1.5em"">Experience working within established brand guidelines and contributing to their evolution.</p></li><li><p style=""min-height:1.5em"">A high bar for visual craft and strong attention to detail.</p></li><li><p style=""min-height:1.5em"">Proficiency in Figma and Adobe Creative Suite.</p></li><li><p style=""min-height:1.5em"">Collaborative mindset and comfort working cross-functionally.</p></li><li><p style=""min-height:1.5em"">Open to using AI to amplify their skills and strengthen their work - demonstrating curiosity, a willingness to learn, and sound judgment in applying AI responsibly to improve efficiency and impact.</p></li><li><p style=""min-height:1.5em""><strong>Bonus points:</strong></p><ul style=""min-height:1.5em""><li><p style=""min-height:1.5em"">Familiarity with AI design tools or generative workflows.</p></li><li><p style=""min-height:1.5em"">Motion literacy (even if not a motion designer).</p></li></ul></li></ul><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><strong>What you can expect as a Vantaân:</strong></p><ul style=""min-height:1.5em""><li><p style=""min-height:1.5em"">Industry-competitive compensation</p></li><li><p style=""min-height:1.5em"">100% covered medical, dental, and vision benefits with dependents coverage</p></li><li><p style=""min-height:1.5em"">16 weeks paid parental Leave for all new parents</p></li><li><p style=""min-height:1.5em"">Health &amp; wellness and remote workplace stipends</p></li><li><p style=""min-height:1.5em"">Family planning benefits</p></li><li><p style=""min-height:1.5em"">401(k) matching</p></li><li><p style=""min-height:1.5em"">Flexible work hours and location</p></li><li><p style=""min-height:1.5em"">Open PTO policy</p></li><li><p style=""min-height:1.5em"">11 paid holidays in the US</p></li><li><p style=""min-height:1.5em"">Offices in SF, NYC, London, Dublin, and Sydney</p><p style=""min-height:1.5em""></p></li></ul><p style=""min-height:1.5em"">To provide greater transparency to candidates, we share base pay ranges for all US-based job postings regardless of state. We set standard base pay ranges for all roles based on function, level, and country location, benchmarked against similar-stage growth companies. Final offer amounts are determined by multiple factors and may vary based on candidate location, skills, depth of work experience, and relevant licenses/credentials.  </p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em"">#LI-remote</p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><em>At Vanta, we are committed to hiring diverse talent of different backgrounds and as such, it is important to us to provide an inclusive work environment for all. We do not discriminate on the basis of race, gender identity, age, religion, sexual orientation, veteran or disability status, or any other protected class. As an equal opportunity employer, we encourage and welcome people of all backgrounds to apply.</em></p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><strong>About Vanta</strong></p><p style=""min-height:1.5em"">We started in 2018, in the wake of several high-profile data breaches. Online security was only becoming more important, but we knew firsthand how hard it could be for fast-growing companies to invest the time and manpower it takes to build a solid security foundation.Â Vanta was inspired by a vision to restore trust in internet businesses by enabling companies to improve and prove their security. From our early days automating security monitoring for compliance standards like SOC 2, HIPAA and ISO 27001 to creating the world's leading Trust Management Platform, our vision remains unchanged.Â </p><p style=""min-height:1.5em"">Now more than ever, making security continuousânot just a point-in-time checkâ is essential. Thousands of companies rely on Vanta to build, maintain and demonstrate their trustâ all in a way that's real-time and transparent.</p><p style=""min-height:1.5em""></p><p style=""min-height:1.5em""><strong>Referral Instructions</strong></p><p style=""min-height:1.5em"">If you are being referred for the role, please contact that person to apply on your behalf.</p><p><br class=""ProseMirror-trailingBreak"" /></p><p><br class=""ProseMirror-trailingBreak"" /></p><p><br class=""ProseMirror-trailingBreak"" /></p><br/><br/>Please mention the word **GEEKY** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-21T00:00:11+00:00,https://remoteOK.com/remote-jobs/remote-brand-designer-vanta-1130857,remoteok,2026-03-23 04:37:30.170385,True
2,Tech Lead,Zipdev,Remote,Remote,Worldwide,,0.0,0.0,USD,Remote,,"design, system, cto","design, system, cto, technical, software, code, lead, content, marketing, engineering, backend, digital nomad","<p>Our client is an influencer marketing platform connecting brands with content creators across TikTok, Instagram, YouTube, and Amazon. The platform handles campaign management, creator discovery, content review, payments, and social media integrations at scale.</p>What you will do<ul><li>Own day-to-day engineering delivery</li><li>Ensure tickets are clear, prioritized, and moving</li><li>Review and approve pull requests</li><li>Maintain high standards for code quality, performance, and maintainability</li><li>Help engineers break down work and make good technical decisions</li><li>Mentor team members and increase autonomy</li><li>Identify risks and escalate early</li><li>Improve processes so we become faster and more predictable</li><li>Act as the first point of contact instead of the CTO for developers</li></ul>TechStack<p>Backend</p><ul><li>PHP 8.1+ OOP</li><li>MySQL</li><li>ElasticSearch</li><li>RabbitMQ</li></ul><p>Frontend</p><ul><li>Vue.js</li><li>Typescript</li></ul>
<ul><li>8+ years of software engineering experience</li><li>Prior experience leading developers or owning delivery</li><li>Strong in system design and backend architecture</li><li>Comfortable giving direct feedback and maintaining standards</li><li>Ability to balance speed vs quality</li><li>Excellent communication and ownership mentality</li><li>Calm, firm, and consistent under pressure</li></ul><p></p><p>Bonus points</p><ul><li>Experience scaling teams in growing companies</li><li>Experience improving messy or low-process environments</li><li>Background working closely with product teams</li></ul><p></p>
<ul><li>Work remotely Monday - Friday, 40 hours a week (no weekends)</li><li>Did we mention it's REMOTE?!!</li></ul><p></p><p>One of our core values at Zipdev is ""Be authentic."" that's why we encourage you to answer the application form in your own words; we are interested in getting to know you, not a digital assistant.<br /></p><p>Wondering how our remote environment or our payment method work? We've put together some helpful answers in our FAQs at the bottom our our career site.  Take a look and let us know if you have any other questions!</p><br/><br/>Please mention the word **CHARMINGLY** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-21T00:00:05+00:00,https://remoteOK.com/remote-jobs/remote-tech-lead-zipdev-1130856,remoteok,2026-03-23 04:37:30.208516,True
3,Sales & Business Development Director,NEAR Foundation,San Francisco,Remote,Worldwide,,0.0,0.0,USD,Remote,,"director, technical, financial","director, technical, financial, robotics, sales","<div><h2><strong>About NEAR AI</strong></h2>
<p>Near.ai is building the future of private AI infrastructure. We're an early-stage&nbsp; startup providing a confidential compute inference network that hosts open-source and custom models inside Trusted Execution Environments (TEEs). Our platform offers an OpenAI APIâcompatible interface, enabling companies to leverage powerful AI capabilities without compromising on privacy.</p>
<p>We serve organizations across financial services, legal, insurance, robotics, entertainment, and government sectorsâcompanies that need verifiable privacy guarantees and can't use traditional AI providers due to data sensitivity concerns. Unlike expensive alternatives like AWS Nitro Enclaves, we provide cryptographic attestation proving privacy at a significantly lower price point, with high SLAs and custom model hosting capabilities.</p>
<h2><strong>The Role</strong></h2>
<p>We're looking for our first&nbsp;<strong>Sales &amp; Business Development Director</strong>&nbsp;to help build our sales motion from the ground up. You'll work directly with&nbsp;<strong>the Chief Commercial Officer&nbsp;</strong>and the founding team to establish repeatable processes for identifying, engaging, and converting privacy-conscious companies into Near.ai customers.</p>
<p>This role blends partnerships, sales development, and early GTM experimentation â but starts with outbound pipeline generation.</p>
<h2><strong>What You'll Do</strong></h2>
<h3><strong>First 30 Days</strong></h3>
<ul>
<li>Immerse yourself in confidential computing, TEEs, and the Near.ai technical value proposition</li>
<li>Master our pitch and conduct cold outreach (calls, emails, LinkedIn) to build early pipeline</li>
<li>Shadow customer conversations and demos to understand buyer personas and pain points</li>
<li>Set up CRM hygiene practices in Attio and establish your prospecting workflow<br><br></li>
</ul>
<h3><strong>Days 30â90</strong></h3>
<ul>
<li>Book qualified meetings with CISOs, VPs of Engineering, Heads of Infrastructure, and AI/ML leaders</li>
<li>Initiate&nbsp;<strong>3+ pilots</strong>&nbsp;with target accounts in financial services, insurance, robotics<br/><br/>Please mention the word **TRUSTY** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T16:00:30+00:00,https://remoteOK.com/remote-jobs/remote-sales-business-development-director-near-foundation-1130854,remoteok,2026-03-23 04:37:30.213585,True
4,Happiness Engineer Customer Support & Success,Automattic Careers,Remote,Remote,Worldwide,,0.0,0.0,USD,Remote,,"happiness, wordpress, technical","happiness, wordpress, technical, support, growth, senior, engineer, woocommerce","At Automattic, our Happiness Engineers are the creators and protectors of the customer experience. We take this seriously â every Automattic employee, regardless of role, spends their first two weeks in support and does a one-week rotation annually.

Happiness Engineers introduce our customers to the possibilities of the open web. We teach, instruct, and solve technical problems so that our customers can achieve their publishing and commerce goals. We also advocate for our customers internally, to help build better tools and products to serve their ever-changing needs. 

You can read more about Automatticâs company values here.

About the Job

As a Happiness Engineer (âHEâ), you'll spend around six self-scheduled hours per day helping customers via email and live chat, with constant peer support through Slack. We're fully remote but communicate heavily â expect continuous interaction with both customers and teammates. HEs typically work 1-2 weekend days per month (with equivalent flex days off during the week). This is a snapshot of what the work looks like today, but customer service needs and norms are constantly evolving, and our daily work evolves with it, so your week might look quite different six months from now. 

Beyond customer support, you'll help elevate our entire customer experience by identifying problems before they arise, finding efficiency improvements, and piloting new services like onboarding calls. We want people who thrive on change and jump at new initiatives, plus those who love mentoring peers and making everyone around them better.

Our ideal hire has built a career in customer service and is genuinely motivated by having meaningful, substantive conversations with customers every single day. Weâre looking for ambitious, motivated people who want to create a world-class experience every time our customers use our products.

Career Growth as a Happiness Engineer

We view support as a long-term career, not a stepping stone. Some of our most valued HEs have been here for a decade or more. We also strongly believe in growing and challenging our employees, and we promote internally for leadership (including senior leadership). In addition to leadership, Happiness work spans a broad range of functions, and new teams and roles are being introduced on a regular basis. In this role, youâll have many opportunities to build new skillsets and to work on new initiatives with product, marketing, talent, data, and more. Our Happiness Engineers have transitioned to roles in every possible capacity, both within Happiness and all across Automattic.

What Weâre Looking For

WordPress and/or WooCommerce experience - While you donât need to have a background in professional WordPress support, you do need hands-on experience beyond just building a couple of personal sites. Be specific about your background in your application.

Customer support experience - You've worked in technical support,<br/><br/>Please mention the word **BLOOM** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T16:00:14+00:00,https://remoteOK.com/remote-jobs/remote-happiness-engineer-customer-support-success-automattic-careers-1130853,remoteok,2026-03-23 04:37:30.220196,True
5,GenAI Senior Integrated Designer,Brandtech+,South Africa,Remote,Worldwide,,0.0,0.0,USD,Remote,,"designer, senior","designer, senior","Brandtech+ (formerly known as OLIVER+) is a global team of creative thinkers, tech-savvy trendsetters, and production pros specialising in film, CGI, automation, AI, motion design, and digital/print content. We partner with over 300 clients in 40+ countries and counting. Our focus is to connect clients with high-quality solutions, talent and ambitious opportunities worldwide.â¯ As a part of The Brandtech Group, we're at the forefront of leveraging cutting-edge AI technology to revolutionise how we create and deliver work. Our AI solutions<br/><br/>Please mention the word **COMMEND** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T16:00:12+00:00,https://remoteOK.com/remote-jobs/remote-genai-senior-integrated-designer-brandtech-1130852,remoteok,2026-03-23 04:37:30.227702,True
6,Product Manager Growth,12Go Asia,Remote,Remote,Worldwide,,0.0,0.0,USD,Remote,,"growth, manager, training","growth, manager, training, technical, seo, ads, strategy, management, content, marketing","<p>You'll be the product owner for our marketing technology stack â the infrastructure that connects our platform to the channels where travellers discover us. This is a technical PM role at the intersection of product, engineering, and marketing. You won't be running campaigns yourself; you'll be building and improving the products and systems that make campaigns possible, measurable, and scalable.</p><p>Your scope spans three areas: Paid Acquisition (PPC &amp; Mobile), Technical SEO, and LLM Discovery - a new frontier where we're making our inventory accessible to AI agents and chatbots.</p><p></p>What Youâll Own<p>1. Paid Acquisition &amp; Mobile</p><ul><li>Integrations with Google Ads and other ad platforms using APIs and Tag Manager</li><li>Internal campaign management to scale across markets</li><li>Mobile growth (App campaign, AppsFlyer, Firebase)</li><li>Attribution systems (Web to App, affiliate tracking, UTMs)</li></ul><p>2. Technical SEO</p><ul><li>Core SEO infrastructure: sitemaps, indexing, robots.txt, meta tags, redirects, URL structure</li><li>Partner with SEO/content teams and manage content delivery at scale </li><li>SEO tools such as Google Search Console and Semrush</li></ul><p>3. LLM Discovery (AI)</p><ul><li>Build strategy for visibility in AI/LLM platforms</li><li>Develop integrations to distribute inventory to AI ecosystems</li></ul>
<p>Must-have</p><ul><li>4+ years of experience in Product Management or MarTech</li><li>Experience with growth and performance marketing.</li><li>Google Ads + attribution knowledge</li><li>Mobile measurement + ATT experience</li><li>Understanding of technical SEO</li><li>Comfortable owning backlogs, writing specs, and driving sprints</li></ul><p></p><p>Nice-to-have</p><ul><li>Experience with marketing tools, consent/privacy, and affiliate systems</li><li>Exposure to LLM/AI discovery</li><li>Marketplace/e-commerce/OTA background</li></ul>
<ul><li>Engaging work on a product that enables millions of travelers to book their trips daily;</li><li>Full-time remote working: 5 days week, 8 hours per day;</li><li>Development opportunities (budget for self-paced learning, global training workshops, online English language classes, e-learning platforms);</li><li>Internal growth and mobility opportunities;</li><li>Competitive annual leave, sick leave, and public holidays;</li><li>Annual company offsite in Thailand;</li><li>High-growth start up international environment.<br /></li></ul><p>Why This Role</p><ul><li>Broad ownership across PPC, SEO, and AI</li><li>Work on cutting-edge LLM discovery</li><li>Impact millions of travelers across markets </li><li>Lean, high-ownership team</li></ul><br/><br/>Please mention the word **WOWED** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T16:00:03+00:00,https://remoteOK.com/remote-jobs/remote-product-manager-growth-12go-asia-1130851,remoteok,2026-03-23 04:37:30.233799,True
7,Smart Contract Engineer SVM,Veda Tech Labs,Remote,Remote,Worldwide,,0.0,0.0,USD,Remote,,"defi, front-end, security","defi, front-end, security, technical, testing, growth, code, financial, api, management, operations, engineer, engineering","<p>
</p><p>Veda builds vault infrastructure for DeFi at scale. We manage $2B+ in total value locked across 15+ blockchain networks, powering yield strategies for partners including Kraken, Etherfi, and Plasma. Our protocol turns complex multi-chain DeFi positions into simple vault interfaces that institutional and retail users can actually trust.</p>
<p>We seek individuals with high agency to join us in defining the next phase of DeFi growth and adoption. The ideal candidate takes ownership, thrives in a fast-paced environment, and adapts swiftly to evolving demands.</p>
<p><strong>The Role</strong></p>
<p>As an SVM Engineer, you will design, implement, and optimize smart contracts and DeFi protocols on the Solana Virtual Machine. With a special focus on vault architecture and security, you'll be responsible for creating robust financial applications that maintain the highest standards of security while delivering exceptional performance.</p>
<p></p>\n<p></p><p><br></p><b>Responsibilities </b><div>
<ul>
<li>
<p>Design and develop smart contracts and DeFi protocols on the Solana Virtual Machine</p>
</li>
<li>
<p>Build and optimize secure vault systems for asset management and yield strategies</p>
</li>
<li>
<p>Collaborate with security teams to ensure protocols are protected against exploits</p>
</li>
<li>
<p>Integrate with existing DeFi protocols and establish cross-protocol compatibility</p>
</li>
<li>
<p>Optimize code for Solana's parallel execution environment</p>
</li>
<li>
<p>Conduct thorough testing and debugging of smart contracts</p>
</li>
<li>
<p>Research and implement innovative solutions to improve scalability and reduce transaction costs</p>
</li>
<li>
<p>Stay current with the latest developments in the Solana ecosystem and DeFi space</p>
</li>
<li>
<p>Contribute to technical documentation and knowledge sharing</p>
</li>
</ul>
</div><p><br></p><b>You have</b><div>
<ul>
<li>
<p>Experience building, deploying, and maintaining SVM smart contracts in production</p>
</li>
<li>
<p>Strong programming experience in Rust&nbsp;</p>
</li>
<li>
<p>Deep understanding of Solana and low-level SVM concepts</p>
</li>
<li>
<p>Thorough understanding of the Solana Virtual Machine architecture and its constraints</p>
</li>
<li>
<p>Experience building DeFi protocols (lending, trading, yield farming, etc.)</p>
</li>
<li>
<p>Knowledge of cryptographic principles and blockchain security best practices</p>
</li>
<li>
<p>Familiarity with Solana Program Library (SPL) and ecosystem tools</p>
</li>
<li>
<p>Understanding of vault architectures in DeFi contexts</p>
</li>
<li>
<p>Experience with on-chain security patterns and common vulnerabilities</p>
</li>
<li>
<p>Solid grasp of financial concepts as they apply to decentralized finance</p>
</li>
<li>
<p>Problem-solving attitude and ability to work in a fast-paced environment</p>
</li>
</ul>
</div><p><br></p><b>Even better if you have</b><div>
<ul>
<li>
<p>Track record of creating audited and battle-tested smart contracts</p>
</li>
<li>
<p>Strong systems engineering fundamentals. Youâve built event-driven architectures, data pipelines, caching layers, and API services that handle high throughput.&nbsp;</p>
</li>
<li>
<p>Youâve seen production at scale. Youâve lived through systems that scaled past their original design. You know what breaks first, what compromises are temporary, and what shortcuts become permanent regret.</p>
</li>
<li>
<p>Previous experience building vault protocols on Solana or other blockchains</p>
</li>
<li>
<p>Contributions to open-source Solana projects</p>
</li>
<li>
<p>Experience with Anchor framework for Solana development</p>
</li>
<li>
<p>Knowledge of other blockchain platforms (Ethereum, Near, etc.) for cross-chain compatibility</p>
</li>
<li>
<p>Familiarity with front-end frameworks for dApp development (React, etc.)</p>
</li>
</ul>
</div><p><br></p><p></p>\n<p>
</p><p>Weâre a 35-person team thatâs raised $18M at Series A. The infrastructure works â itâs running in production handling billions in TVL â but it was built for the company we were, not the company weâre becoming. Weâre transitioning from founder-dependent operations to scalable engineering practices. Youâll be a key part of making that real.</p>
<p><strong>Compensation</strong></p>
<p>Competitive base salary plus equity. Weâre a Series A company heading toward Series B â early enough that your equity is meaningful, late enough that the business is real.</p>
<p>Your actual level and base salary will be determined on a case-by-case basis and may vary based on the following considerations: job-related knowledge and skills, education, and experience.</p>
<p>If you are in the United States, you may also receive access to comprehensive medical, dental, and life insurance in the US</p>
<p></p><br/><br/>Please mention the word **TITILLATE** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T13:00:15+00:00,https://remoteOK.com/remote-jobs/remote-smart-contract-engineer-svm-veda-tech-labs-1130849,remoteok,2026-03-23 04:37:30.239176,True
8,Senior Product Manager Core Infrastructure,Mesh,Remote,Remote,Worldwide,,0.0,0.0,USD,Remote,,"manager, web3, crypto","manager, web3, crypto, teach, technical, strategy, senior, engineering","<div><p><strong>About Mesh</strong></p>
<p>At Mesh, our mission is to enable consumers to pay and be paid with any asset. Today, trillions of dollars in tokenized assets exist but remain largely unusable for everyday commerce. Mesh is bridging this gap by making crypto payments reliable, useful, and ubiquitous. We combine a powerful orchestration engine with a seamless consumer app to unlock liquidity for the world. Backed by leading investors like PayPal Ventures, Paradigm, and Galaxy Ventures, we are building the infrastructure for the next era of the global economy. Join us!</p></div><div><p><strong>Overview</strong></p>
<p>We are looking for a Senior Product Manager to join our ""Core"" team. This team builds the foundational infrastructure that handles crypto transfers, bridging logic, and network connectivity.&nbsp; Your initial mandate will be to aggressively expand Mesh's footprint by leading our integration strategy for Centralized Exchanges (CEXs) and Web3 Wallets.</p>
<p>Here is the truth about what it takes to succeed in this role: you must possess raw intellectual horsepower, a deep pride in the quality of your work, and a relentless, undeniable work ethic.&nbsp; Some Web3 experience is preferred; exceptional execution is mandatory. We will teach you the crypto infrastructure.&nbsp; If you can drop into a highly complex, ambiguous technical domain, figure out how it works, and start driving outcomes immediately, you belong here.</p>
<p><strong>What You'll Do</strong></p>
<ul>
<li>Ownership: You are the execution engine for the Core team. If a process is broken, you fix it. If an engineering team is blocked, you unblock them. You take pride in sweating the details that others ignore.</li>
<li>Expand the Network: Own the execution for expanding Mesh's coverage of external platforms. You will figure out how to integrate new crypto exchanges and standardize connections with self-custodial wallets.</li>
<li>Architect for Scale: Partner with our Head of Core and senio<br/><br/>Please mention the word **SUPPORT** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T13:00:04+00:00,https://remoteOK.com/remote-jobs/remote-senior-product-manager-core-infrastructure-mesh-1130848,remoteok,2026-03-23 04:37:30.245464,True
9,Accounting Clerk,"Defense Holdings, Inc.",Manassas Park,Remote,Worldwide,,0.0,0.0,USD,Remote,,"accounting, security, support","accounting, security, support, software, bookkeeping, financial, finance, microsoft, management, operations, operational","<p>Defense Holdings, Inc. (DHi)<br /> Location: Hybrid (US)<br /> Employment Type: Full-Time<br /> Department: Finance / Accounting<br /> Reports To: Accounting Supervisor</p><p></p>Company Overview<p>Defense Holdings, Inc. (DHi) is a trusted provider of innovative solutions and mission-critical services supporting U.S. defense, federal, and commercial clients. We are committed to operational excellence, integrity, and delivering results that strengthen national security and organizational performance.</p><p>At DHi, our people are our greatest asset. We foster a collaborative, performance-driven environment where professionals are empowered to grow, innovate, and make meaningful contributions.</p><p></p>Position Summary<p>Defense Holdings, Inc. (DHi) is seeking a Hybrid Accounting Clerk (General Ledger Support) to manage ledger entries, reconcile accounts, and support monthly financial reporting. The ideal candidate will be highly detail-oriented, analytical, and experienced with accounting software.</p><p>This role requires strong organizational skills and the ability to communicate with team members effectively.</p><p></p>Key Responsibilities<p>Billing &amp; Accounts Processing</p><ul><li> Post journal entries and reconcile general ledger accounts. </li><li> Ensure accurate account balances and timely ledger updates. </li><li> Identify and correct discrepancies in accounting records. </li></ul><p>Compliance &amp; Reporting</p><ul><li> Assist in the preparation of financial reports for management review. </li><li> Ensure compliance with accounting policies and procedures. </li><li> Help with audits and internal control reviews. </li></ul><p>Cross-Department Coordination</p><ul><li> Collaborate with finance, billing, and operations teams. </li><li> Ensure ledger processes align with company policies and industry standards. </li></ul><p></p>Required Qualifications<ul><li> Associateâs or Bachelorâs degree in Accounting, Finance, or related field. </li><li> 2â4 years of experience in accounting or bookkeeping roles. </li><li> Proficiency in accounting software and Microsoft Office Suite. </li><li> Strong analytical skills and attention to detail. </li><li> Ability to manage multiple priorities in a fast-paced environment. </li></ul><p></p>Preferred Qualifications<ul><li> Experience in government contracting or defense-related accounting. </li><li> Familiarity with ERP or accounting platforms. </li></ul><p></p>Core Competencies<ul><li> Accuracy &amp; Attention to Detail: Ensure ledger and financial accuracy. </li><li> Communication Skills: Effectively communicate with team members. </li><li> Problem-Solving: Address accounting issues proactively. </li><li> Time Management: Handle multiple tasks efficiently and meet deadlines. </li></ul><p></p>Work Environment<ul><li> Professional office environment (or hybrid/remote if applicable). </li><li> May require occasional travel. </li><li> Must be eligible to work in the United States. </li><li> Ability to obtain and maintain security clearance may be required. </li></ul><p></p>Compensation &amp; Benefits<ul><li> Competitive base salary (commensurate with experience) </li><li> Medical, Dental, and Vision Insurance </li><li> 401(k) with company match </li><li> Paid Time Off (PTO) and Holidays </li><li> Life and Disability Insurance </li><li> Professional development opportunities </li></ul><p></p>Equal Opportunity Employer Statement<p>Defense Holdings, Inc. (DHi) is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other protected characteristics in accordance with applicable laws.</p><br/><br/>Please mention the word **PRIDE** and tag RMTAzLjEwLjI4LjE5NA== when applying to show you read the job post completely (#RMTAzLjEwLjI4LjE5NA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",,2026-03-20T08:00:36+00:00,https://remoteOK.com/remote-jobs/remote-accounting-clerk-defense-holdings-inc-1130847,remoteok,2026-03-23 04:37:30.251596,True
